image,labels
ec9bd7f19c411268.jpg,scab
9d62dca8a51c74bc.jpg,rust
c1deb0915a61be5a.jpg,rust
bc10a5b4dc15f1ec.jpg,complex
c5e4c69d861d2733.jpg,rust
e08799ce343e9de0.jpg,rust
a049d60f8b88f17f.jpg,rust
e08c00bf919a3fd7.jpg,frog_eye_leaf_spot
f68fd6054e4a2d52.jpg,scab
d999856c6d2ce94c.jpg,rust
e083f097d21e15fa.jpg,scab
00augmented_800f85dc5f407aef.jpg,rust
b2939a3e4a6363a9.jpg,frog_eye_leaf_spot
00augmented_a1c34f4a4f8565f1.jpg,rust
a8c3d085c89e9ff8.jpg,complex
9c286e3f35303573.jpg,scab
a9aa5a16a5eb534c.jpg,healthy
836c9a5fe41de431.jpg,healthy
cf26309b627133d9.jpg,rust
c36a3ad9ecb26807.jpg,frog_eye_leaf_spot
00augmented_b1b869674661e9e2.jpg,complex
d64763342d8b568d.jpg,scab
edd8cfc45e503252.jpg,frog_eye_leaf_spot
bacf4b8c6a3c3131.jpg,rust
cff73f9f108081c2.jpg,rust
873e803fc89d66d8.jpg,frog_eye_leaf_spot
00augmented_856339e4d939c6d8.jpg,rust
b6f526a18f8a881f.jpg,scab
f15ec835feea08a0.jpg,healthy
f83683530517a5d7.jpg,healthy
00augmented_956b589d524c63b5.jpg,rust
00augmented_c7f8dcc04bc44a2f.jpg,complex
c3609be138c7f196.jpg,frog_eye_leaf_spot
00augmented_bca034d5c90f837d.jpg,complex
d4c8bec5608d24df.jpg,healthy
cb87c7c3b6b10d88.jpg,frog_eye_leaf_spot
bd9dc6b8ca2176a0.jpg,frog_eye_leaf_spot
ac8238ccd6bf807e.jpg,healthy
d8805a783bfd610f.jpg,frog_eye_leaf_spot
00augmented_8a9237d6a86ba167.jpg,rust
bfb0920bc96d68e4.jpg,scab
deef9a7818684187.jpg,healthy
b5b77bf009e009f0.jpg,scab
90b626d6d2e8cfa2.jpg,rust
c53b9e87215c6ac5.jpg,rust
96ba4ad986a24c7d.jpg,healthy
c1f2a74f943855c3.jpg,frog_eye_leaf_spot
bce16a82970ccf35.jpg,frog_eye_leaf_spot
c5600c7f3d5b9a94.jpg,complex
f0c597a88b716ab8.jpg,scab
cdfd5c912881eaca.jpg,healthy
e575df8035023b47.jpg,scab
c77f8bc04a93b225.jpg,healthy
a9f191cb41345fb8.jpg,complex
8ed6fe1f030281d7.jpg,healthy
ffcbc7d2e030e050.jpg,rust
b9e2dd8769e442a1.jpg,frog_eye_leaf_spot
a9d1540a2d2eeeb3.jpg,scab
c5a54ac4ea9f1655.jpg,frog_eye_leaf_spot
e28cd5ba5f516886.jpg,healthy
ab9599969a12696d.jpg,healthy
be792487604ef08f.jpg,complex
b4eba088e9d019df.jpg,healthy
fa029987817c71ee.jpg,rust
9b39c824c7e531cb.jpg,healthy
d8adc9d60d9278ca.jpg,frog_eye_leaf_spot
00augmented_ecb1ca824a173797.jpg,complex
818bba9d38f8bc54.jpg,healthy
b83608aad323ad5f.jpg,scab
bcf7e3a724088cd4.jpg,rust
00augmented_b963c0024f6b07bf.jpg,rust
e9d5cd1a9c495172.jpg,scab
b552da65ca6d81a6.jpg,scab
e8bd828f4d4a56f0.jpg,healthy
be106d64f99e9c03.jpg,rust
ad5a31a3fa04dae4.jpg,rust
c5d8d129e69686da.jpg,healthy
9e61cd2b456525b5.jpg,rust
00augmented_c3a8ce9bb12d2785.jpg,rust
00augmented_bcb0c0d08fadccd9.jpg,complex
a726ca4ac666ada3.jpg,scab
d83f37f1c9508a91.jpg,healthy
d5f4c6c2ec84b9a8.jpg,healthy
a065c7a60d07e7ec.jpg,frog_eye_leaf_spot
946d48cf9d11e8ea.jpg,complex
919ac10a5cf8ad7d.jpg,healthy
8d2020edbfbd9307.jpg,scab
a5d82052b5abdf23.jpg,rust
c8e76ff01c38a24d.jpg,rust
d4eb958689fab130.jpg,complex
b67042d2cf9e9554.jpg,healthy
ccacf4d46451d2b9.jpg,frog_eye_leaf_spot
00augmented_830f26cc6d3cd13e.jpg,rust
b7cdc393c29cd218.jpg,rust
9ef2c8859ea53c89.jpg,frog_eye_leaf_spot
00augmented_c1a56069de75b899.jpg,complex
89f5f5ad05a8661c.jpg,frog_eye_leaf_spot
b43fd252078b2e1d.jpg,healthy
a1a4cbcc32d51b73.jpg,healthy
8db1475933aabcc2.jpg,rust
aaf5e9d2e1bd1410.jpg,healthy
d6b6c0cdaec16338.jpg,scab
a3c07f627343c89d.jpg,healthy
a884d6871cf2f23e.jpg,scab
f8f064c6bf1e240e.jpg,healthy
e4e88fc4851ab6f4.jpg,complex
f43ccaca9b3ab052.jpg,complex
b0c0d4943de3676e.jpg,complex
819e1fd0933b4f43.jpg,rust
a9e89496bfda484a.jpg,healthy
f216163dcd8529b3.jpg,complex
a8d6478c1cde0f0f.jpg,scab
00augmented_a87191cbc14f6bb4.jpg,complex
f290d644cd17fe30.jpg,frog_eye_leaf_spot
f1864d9b311aa70f.jpg,frog_eye_leaf_spot
e849f04f662f5a19.jpg,healthy
c3fde051d1411eae.jpg,scab
fc8fccc6c4dcc8c0.jpg,scab
d9dfc98906705a27.jpg,rust
befe8a80c8f0ccc5.jpg,scab
00augmented_b8469f0dce1cc53a.jpg,rust
8bda9c2d9129d91d.jpg,frog_eye_leaf_spot
9a636e1c3c0496ef.jpg,rust
eaa3b4b511c07a2f.jpg,scab
ade29e8ec11a2cb5.jpg,scab
f05595fe9e305223.jpg,frog_eye_leaf_spot
f5f185a383e40ae6.jpg,rust
ffa1008ff4361dd0.jpg,frog_eye_leaf_spot
00augmented_9f1ab4caf5c3904c.jpg,rust
fc05c88b85e36db8.jpg,healthy
f643c2641fa8ba95.jpg,rust
b7a977930591417a.jpg,scab
00augmented_a296b39333c1e175.jpg,rust
fac2c5ed0eac3072.jpg,scab
fc105f60a0fa6357.jpg,rust
809e3fc0cbac7c59.jpg,healthy
a4d25769cd2d95a1.jpg,frog_eye_leaf_spot
c538c6d3943fd294.jpg,scab
e1b1f1f2de1c022e.jpg,rust
00augmented_b7d8c3f16c9ace00.jpg,complex
a4a0b4d39747db43.jpg,complex
9fc321ce60a69f0b.jpg,rust
00augmented_a53524c2f2eacfa4.jpg,rust
fa14602e235db7c9.jpg,rust
f0cacb951cd073e1.jpg,healthy
a0b5b556962b93a9.jpg,frog_eye_leaf_spot
e11dc6a0bcfff100.jpg,healthy
00augmented_80f16ecf7844c5b5.jpg,rust
f9c89ed5e821c730.jpg,complex
eaf2c2170e983ee4.jpg,healthy
a99471cdb22da5e2.jpg,complex
c5e5c8c21f433d0f.jpg,scab
b0c19fcb826d6897.jpg,healthy
c0d1ea407b6afd2a.jpg,rust
c738d13e7146798c.jpg,rust
b1d1933c6832669f.jpg,healthy
82798f32ab063ecd.jpg,rust
aae681d53d38258f.jpg,complex
84f07e8787879785.jpg,complex
d9bf40d48372b6a1.jpg,rust
c6c3c7c11c8eb734.jpg,healthy
9321e60733cfe81d.jpg,frog_eye_leaf_spot
00augmented_933d71cb1ea08d47.jpg,complex
d59c29d981bd04ed.jpg,scab
8cf89cc586331e37.jpg,scab
a61a9a0ee561b8af.jpg,scab
9be1c58a1ab5614f.jpg,complex
dfc6361293735191.jpg,scab
fcf47dab0b285409.jpg,scab
81cd303639e623bf.jpg,frog_eye_leaf_spot
ae419e425abf651c.jpg,scab
81c97e70bcc6f183.jpg,frog_eye_leaf_spot
00augmented_9d7238c8a50b4ef5.jpg,rust
d87f416005e334f7.jpg,scab
83913a1464ed6b7b.jpg,healthy
e9873fe00e749c70.jpg,frog_eye_leaf_spot
00augmented_ca923e8e816e87dc.jpg,rust
e3e080374b7a65e3.jpg,frog_eye_leaf_spot
cfa0545ea175724b.jpg,complex
d8a19d97e26158dc.jpg,rust
cd8f3630d1da0f89.jpg,frog_eye_leaf_spot
b5865e13f9a0bc07.jpg,rust
afbe5641896d522a.jpg,scab
b410c2f39752d8cf.jpg,complex
c6f3b6fcc2393110.jpg,frog_eye_leaf_spot
dc9c540c6ceda387.jpg,frog_eye_leaf_spot
c191a46d897ad697.jpg,frog_eye_leaf_spot
fa29853dd43e8b30.jpg,complex
e0d097d296dada89.jpg,healthy
00augmented_cc4cec299d92fc43.jpg,rust
00augmented_a5a39117d90e593d.jpg,complex
d0a4dbd79490e176.jpg,complex
ede3c2885a30e3cd.jpg,rust
8586356ed67cde08.jpg,frog_eye_leaf_spot
afe0c59036567467.jpg,complex
00augmented_b06ed2a49bb694b1.jpg,complex
e59f34d446050f79.jpg,frog_eye_leaf_spot
ce8a78d3354bb047.jpg,rust
97872580cafb7c13.jpg,scab
94e947373a5423cb.jpg,healthy
00augmented_a0ded23d382532f3.jpg,rust
d88a80f08f7c7e6a.jpg,healthy
9005d36127b0f77b.jpg,rust
ab6e8cb160d137cc.jpg,frog_eye_leaf_spot
f65b098dd5cac905.jpg,frog_eye_leaf_spot
bee099878e1c6674.jpg,healthy
ece5cd0b1cf09269.jpg,healthy
f99fc983d3656003.jpg,rust
c47992ca2b13c56f.jpg,healthy
d58adbc42d7e4311.jpg,frog_eye_leaf_spot
f53481fafde20107.jpg,frog_eye_leaf_spot
89a0816f493fccb7.jpg,scab
d2d9c2bca7a72458.jpg,rust
e00fce341cb63da5.jpg,complex
00augmented_df90901ccb664de6.jpg,complex
b12ed0deb1605de8.jpg,healthy
9c23e09aadcf14b5.jpg,scab
ddb462c1932e7bc0.jpg,scab
c9ef7e5082bc6606.jpg,scab
923ccbd2071dead1.jpg,complex
bef892789cf11e01.jpg,rust
00augmented_d4a430cc663792fe.jpg,complex
8a7ad65bd849d505.jpg,scab
cf94c4c2393c73ca.jpg,frog_eye_leaf_spot
909ac9e49273f16d.jpg,scab
b615c97c84e2ecc3.jpg,scab
00augmented_bfe0c39e9c396007.jpg,complex
d44b7c4cb314523f.jpg,rust
c0dd7ac9944d62b5.jpg,rust
aaf5b5d50acd2d04.jpg,rust
89a1a5d0bd1a355f.jpg,scab
ab2ee64bf824b10d.jpg,frog_eye_leaf_spot
df9d6d24106f046b.jpg,frog_eye_leaf_spot
00augmented_b4e5cac33e75248a.jpg,complex
bbf590fc0a40da9a.jpg,healthy
fd816136fc9ca04d.jpg,healthy
b0f0c93685bb565a.jpg,frog_eye_leaf_spot
c5f0ab41623dbf14.jpg,scab
00augmented_95d22134969d4f67.jpg,rust
a8afda90c1eaca8d.jpg,frog_eye_leaf_spot
afb14d8bc808bb35.jpg,rust
00augmented_d8e38d67e724e620.jpg,complex
d1403d7382ab1fb6.jpg,healthy
8c2bb1e6bc87329c.jpg,healthy
e5f8ca20963bb163.jpg,frog_eye_leaf_spot
f5cac164fac298e1.jpg,healthy
00augmented_adc7b441421d9c7e.jpg,rust
00augmented_acf89cc5d5a5029d.jpg,complex
978038f973a1e366.jpg,frog_eye_leaf_spot
e53b9026b9a29fc1.jpg,frog_eye_leaf_spot
e642dddf1c19312c.jpg,healthy
00augmented_ae61967c97658835.jpg,rust
00augmented_9bf4912019873dcf.jpg,complex
d2d9a9a84eca658d.jpg,frog_eye_leaf_spot
f8b318639e4ab156.jpg,scab
b58ac5386e4534cf.jpg,complex
b6f6eae593200b62.jpg,scab
852b3dcb856652d5.jpg,healthy
94b42695f24dad36.jpg,complex
8d8d9c3ba6c96658.jpg,scab
f7bac4c1c99292c3.jpg,frog_eye_leaf_spot
8bf837fd00fc8701.jpg,scab
c77960e1c343c6b6.jpg,complex
ce6132c865db299d.jpg,healthy
95c25b7a7d1a0695.jpg,healthy
ecb1ca824a173797.jpg,complex
faddc1888f880df8.jpg,healthy
f0e1c69f98d11939.jpg,healthy
00augmented_8b534adf4c8a3c35.jpg,rust
d91f629cbf85048b.jpg,healthy
dfbe808b07cb4741.jpg,healthy
fce781c18495da93.jpg,scab
d872934cc5953735.jpg,rust
b4d60fd38d19403f.jpg,frog_eye_leaf_spot
00augmented_e5a3c29e7c889b51.jpg,complex
cf6b445fe7013560.jpg,frog_eye_leaf_spot
a7541c7a8b8a46f6.jpg,rust
d6c9931e28d31b66.jpg,healthy
c4d1ba91d0fad03b.jpg,scab
00augmented_82add70df6ab2854.jpg,rust
ed5407e803f4a9d5.jpg,scab
aee894b49dd194b1.jpg,scab
00augmented_dd765d662834605d.jpg,complex
a55e25ca428ffc52.jpg,frog_eye_leaf_spot
d8863f8cf57bc050.jpg,scab
d1a6ba5a1ee17b10.jpg,frog_eye_leaf_spot
f1a52387be72a518.jpg,frog_eye_leaf_spot
dba1e0e5a025aadb.jpg,scab
a3ce8bba55e32285.jpg,frog_eye_leaf_spot
defe7e9568880138.jpg,scab
00augmented_90df041af16d7d86.jpg,complex
c0f01efe9d354287.jpg,healthy
d33c94dee0947d0c.jpg,scab
00augmented_b0e0cf9f9e98e188.jpg,complex
b5ea97f4a9565009.jpg,scab
fc87458bb612da0d.jpg,rust
00augmented_970382f6ae642e97.jpg,complex
bd635a9584f9c381.jpg,rust
ade9c6684a255657.jpg,scab
87b58bdb956a8164.jpg,scab
e3459bd08f207c1f.jpg,frog_eye_leaf_spot
a09ade1a357f114b.jpg,frog_eye_leaf_spot
d8a020e2e7fffe00.jpg,frog_eye_leaf_spot
d2f974abd47214a1.jpg,scab
e6e29a1cc99ea40f.jpg,frog_eye_leaf_spot
00augmented_b5abd6cfc12a2415.jpg,complex
a579c290cb898bed.jpg,frog_eye_leaf_spot
faeed58a43303b90.jpg,frog_eye_leaf_spot
fbcb0ad829aeae80.jpg,healthy
9bdc6cadca1c6426.jpg,frog_eye_leaf_spot
f5cb4a7832e1a13c.jpg,rust
b6dcb7944a82384f.jpg,healthy
00augmented_b9b0c8c89ada1b57.jpg,complex
bd86ed885648a376.jpg,frog_eye_leaf_spot
c7f54082cf2d64ba.jpg,scab
9d70c2b557a8ba07.jpg,rust
8e79802b3fb770c8.jpg,healthy
00augmented_8fbc33c7895a330c.jpg,rust
eade84814f0f4c2f.jpg,scab
d5e3f785e1c1010f.jpg,scab
eeebd0c1d14183ad.jpg,complex
00augmented_80ee3116d267bae3.jpg,complex
a953ca8d81db7619.jpg,rust
a387e73e38353c50.jpg,frog_eye_leaf_spot
f2934392dde8844f.jpg,scab
ea990f81f06cc567.jpg,scab
b6ceb010393bce8b.jpg,frog_eye_leaf_spot
d64460a3b19f1cfc.jpg,complex
00augmented_8dda35c9936ec834.jpg,rust
d6e89229eadcc9c2.jpg,healthy
00augmented_8d0f987126dcd44f.jpg,rust
ca1ec5792726e03e.jpg,scab
b6989f8cfc4f00a6.jpg,scab
b9fdf8d8d0058496.jpg,complex
8470b79e4a5acb2b.jpg,scab
ef8493ae81945e1e.jpg,complex
00augmented_ecf890a17ce77980.jpg,complex
ae949c54c55b3d23.jpg,complex
d9ca4dc27645ce15.jpg,healthy
b5d9d2ca4b3e01b4.jpg,healthy
84716ec589edc9b4.jpg,healthy
e143438d836bd51f.jpg,healthy
a7c892dd252cd2ae.jpg,scab
fc97d283889597a8.jpg,healthy
95b36ba4c444cf87.jpg,scab
a90a95e0dac37ada.jpg,scab
ad8acab995b1e143.jpg,frog_eye_leaf_spot
c7c0c6ceca9741b3.jpg,frog_eye_leaf_spot
c4bbb5536864f4d0.jpg,rust
00augmented_b48a8a973df070c7.jpg,complex
00augmented_ca825e57242a7abd.jpg,rust
a0989e0b676b31fc.jpg,complex
b676e0c70287dfa0.jpg,complex
c0e0b0b83c7c1edf.jpg,rust
8911ca992a69eded.jpg,healthy
00augmented_c0bb3b5b0fc600de.jpg,complex
00augmented_b6bc93de64578888.jpg,complex
ade55605db129173.jpg,scab
00augmented_835e2f81d03fe670.jpg,complex
eb4661555a3daa45.jpg,scab
fcf4081e9ca09d73.jpg,healthy
e08ecf1957938ca3.jpg,scab
9bdcc23296db1516.jpg,healthy
dcc09f6a1ba7660a.jpg,complex
c7d8838fc0e3ce83.jpg,scab
fc900b4d8bbd9551.jpg,scab
a54ad25dca34ed38.jpg,healthy
a5ee4b14a5aa9a59.jpg,frog_eye_leaf_spot
93863bb5a1eb4469.jpg,frog_eye_leaf_spot
e4c8d2922df00f77.jpg,rust
b0bcc12cc73bb730.jpg,healthy
c9ac3ca74cd15356.jpg,frog_eye_leaf_spot
00augmented_adecc8c68c55d855.jpg,rust
f476c04b4fa916b4.jpg,complex
daf9635234687a64.jpg,scab
a93b35a59285da6a.jpg,frog_eye_leaf_spot
fe92e53ec86cc320.jpg,complex
e1e7cb3258729545.jpg,healthy
a0e98ad2b21ed65b.jpg,healthy
aba715e206f1add0.jpg,frog_eye_leaf_spot
00augmented_8de4948fd9ed3805.jpg,complex
880c3f24f0aec6df.jpg,healthy
ff83c08387c694f2.jpg,scab
00augmented_bf1040ed6d17369a.jpg,rust
ca23cf4e3ce73430.jpg,scab
00augmented_e1bed6c318c30fe0.jpg,complex
e0b1c0c98bef256e.jpg,scab
babe831283c1cf55.jpg,healthy
ea95c7482f7562c2.jpg,complex
a1ccdad316326f70.jpg,rust
eee49485c857247e.jpg,scab
c2152b766fc1d392.jpg,healthy
ccf492cb8eacb988.jpg,complex
90b58c89da597cb6.jpg,frog_eye_leaf_spot
e81784fb0407f5cd.jpg,frog_eye_leaf_spot
ec75e4877a4302ae.jpg,scab
fc1cc8e84e8eb49c.jpg,healthy
f84ff4fcd3c06081.jpg,scab
e9623546d05a5fb8.jpg,healthy
e9bae0c83285356f.jpg,healthy
bd9f656c08087ab6.jpg,scab
91e481df9e1b6a29.jpg,scab
c8d61c3298db6637.jpg,frog_eye_leaf_spot
8be8374fa7d4c288.jpg,frog_eye_leaf_spot
80a4c7f6ad9a55d8.jpg,healthy
a422f6f6f12b4169.jpg,complex
c1e7799ce06e0e1c.jpg,scab
9c8e3773c3901b65.jpg,rust
9e8fccf26a27a130.jpg,healthy
cd9003bc0be0bafb.jpg,healthy
9ddccc001c07f9ee.jpg,scab
89a6deaab52750a5.jpg,frog_eye_leaf_spot
00augmented_c07879c8f138d771.jpg,rust
a9bfd73e09b00cc1.jpg,healthy
00augmented_aaabb570d0d0eb15.jpg,rust
fa7eaa508162952f.jpg,scab
e9c49e8f24e36436.jpg,healthy
b183c92bb3757268.jpg,scab
bd7f90298b41c82f.jpg,healthy
00augmented_ab7ee49bd1b20311.jpg,rust
ff95c214cd00bf16.jpg,frog_eye_leaf_spot
ca3d0936e52669c7.jpg,healthy
bbc0b40696eec4b5.jpg,frog_eye_leaf_spot
f9d2c30f18d153b2.jpg,complex
00augmented_bdc0cfb64eb802aa.jpg,complex
aad535a4c58f1e62.jpg,scab
d89a1d9c48ede525.jpg,frog_eye_leaf_spot
e0f0328b4f68dda5.jpg,scab
c19620b6ded24afa.jpg,scab
c4533ff20ae27da0.jpg,scab
ffe8e0c3c21f00ce.jpg,healthy
d3bc5ae5a4c4642d.jpg,scab
e8a5c38f9f9828d8.jpg,complex
9989e1270d97b497.jpg,complex
d9c9f99c8e994a44.jpg,rust
f2d0c0c70e373ed1.jpg,complex
dc4edc25c882e55b.jpg,rust
a8c0747f0c9a63eb.jpg,healthy
e0f197cac8a5b532.jpg,frog_eye_leaf_spot
00augmented_b0c297949e9cc9bc.jpg,complex
c22ec0e68ef6b616.jpg,rust
dba6c9d28589b594.jpg,frog_eye_leaf_spot
94b78d183adc3b43.jpg,healthy
a6b2b652da90cdb2.jpg,frog_eye_leaf_spot
92d26b42e665b26d.jpg,scab
81c6cfc6c8dc9ad8.jpg,healthy
9658c666c5476d4d.jpg,complex
ec62934398749f5a.jpg,rust
c7b06c715d56c534.jpg,rust
dd0a7e4370a0b8d7.jpg,complex
95fcc0d888c1b9bb.jpg,rust
b4b7c0c90b9d1a9e.jpg,healthy
f0b007765a329f8b.jpg,rust
d41d697aa1b5a668.jpg,frog_eye_leaf_spot
a2bc95a517325ad3.jpg,scab
e7d6cbd2d0c0a68c.jpg,scab
81ca9a717373562d.jpg,scab
972a35d6612af545.jpg,frog_eye_leaf_spot
00augmented_8e83dac669f0347a.jpg,complex
a0c8658787d61fad.jpg,frog_eye_leaf_spot
c33e3278c6f11c8b.jpg,scab
96827e82fc8575e8.jpg,frog_eye_leaf_spot
de7f628fc5400a72.jpg,scab
eba196785d05e1e1.jpg,frog_eye_leaf_spot
c572f28f73c58541.jpg,healthy
f07ad1dbb0898969.jpg,frog_eye_leaf_spot
affc96c0c1252fc4.jpg,scab
00augmented_c61f3648264d978f.jpg,complex
00augmented_c3cce30ea5c01ee7.jpg,rust
d5f8c90d8a2e7652.jpg,rust
a5af7042e0d4e1fc.jpg,healthy
95ebd84a28b864f3.jpg,frog_eye_leaf_spot
00augmented_8d98efc88aa54567.jpg,complex
fc6d94c1c0cac3e3.jpg,complex
00augmented_e55a8a699de19871.jpg,complex
a800df0ad9578df3.jpg,frog_eye_leaf_spot
8780b695d39cdf81.jpg,complex
b0c1fd514cbb8c35.jpg,complex
ac5a41484f5acfb6.jpg,rust
00augmented_bcead055c9062dd3.jpg,complex
ffe60182bd281f94.jpg,scab
c9b6374b07e6c780.jpg,rust
00augmented_9016475c31734fdb.jpg,complex
b6e4c1c7165c19bc.jpg,healthy
e4386ac65f4f81c6.jpg,frog_eye_leaf_spot
85e8b582b1dacaf1.jpg,frog_eye_leaf_spot
cc679ece7431d80c.jpg,healthy
86a03f92fa1b585e.jpg,scab
9da962971ee83a91.jpg,scab
00augmented_848d9f9e82d18e5e.jpg,rust
00augmented_952a2e7cf279508d.jpg,rust
f55382893d6ce82d.jpg,rust
ada150d75653d646.jpg,frog_eye_leaf_spot
c78f5c1928de08fc.jpg,frog_eye_leaf_spot
976c6a198db650cb.jpg,scab
ffd9d1c180003f37.jpg,healthy
80eb96948bd68f9a.jpg,healthy
803e3bd17a16e65c.jpg,complex
b42edcb0841b4e7e.jpg,healthy
80af5fce149ca4f4.jpg,healthy
e38f131b6383b48b.jpg,scab
9aaca9daf58012f6.jpg,frog_eye_leaf_spot
ed0e21f4d8cf3981.jpg,frog_eye_leaf_spot
c142172a7f9bd42b.jpg,healthy
c0c73614ce4ee4ed.jpg,frog_eye_leaf_spot
f13a94d9ce49284f.jpg,rust
e07806be39d6fa21.jpg,scab
00augmented_bfc0c11f9832a576.jpg,complex
aaa5f416b09c5b1b.jpg,frog_eye_leaf_spot
ad93f5c1d26d48a4.jpg,complex
b926598733cd33e0.jpg,scab
f0238f860f9efc18.jpg,complex
fd10c2cf9b72a324.jpg,complex
d109b6f0b6ee6826.jpg,rust
85b5d996605d1e0f.jpg,scab
daf8efe02e301272.jpg,frog_eye_leaf_spot
a5a14a65dfd7c20c.jpg,rust
f0478bcb08947f1e.jpg,healthy
00augmented_abda897069356696.jpg,complex
f0e9b0cbb90f0f30.jpg,rust
00augmented_c2c519d2a99ad4eb.jpg,rust
ca289a85f551d337.jpg,rust
99d03881b7d7d23c.jpg,frog_eye_leaf_spot
f8e889289aa579d5.jpg,healthy
d721ca38cb4bc356.jpg,complex
cc0968589cbfb98d.jpg,complex
00augmented_c5826a733cd27876.jpg,complex
a9e1d0f4998c5a9d.jpg,frog_eye_leaf_spot
a12ede41abcd45ca.jpg,frog_eye_leaf_spot
ea5ba53a9a134c27.jpg,frog_eye_leaf_spot
bc51d26af4e5a08b.jpg,healthy
93c23783c34bcb6a.jpg,healthy
bdcda594e037e089.jpg,frog_eye_leaf_spot
00augmented_98c93272a7cee646.jpg,complex
a0c98e6dd06a9fa6.jpg,frog_eye_leaf_spot
00augmented_b9fe98901d640df4.jpg,rust
b62b8aac7955650e.jpg,frog_eye_leaf_spot
f99c193e0a0ce3e5.jpg,healthy
c9e681f71dc0d558.jpg,rust
f065c3d61d48707d.jpg,healthy
e38ce0a19e121bfb.jpg,scab
00augmented_90fcd8e1fb2e003d.jpg,rust
b7b2569d230b4b64.jpg,healthy
c0bea0ddec8a6595.jpg,scab
d7f40ec4f4db2281.jpg,frog_eye_leaf_spot
edbce0d41d602b2b.jpg,healthy
b00ff8c27b6c239a.jpg,rust
00augmented_b7c302cb4551b9c7.jpg,rust
8722c2d61db5eea8.jpg,healthy
00augmented_c0ff609c8c69d8d5.jpg,complex
bdc536a11d7295a4.jpg,scab
aaf897529c4b8d4c.jpg,scab
cd2f1851478fd88b.jpg,complex
d4eccc89612723b7.jpg,scab
ee2fa0bf8550d582.jpg,healthy
d70c337c1146fd83.jpg,healthy
b121e5bf19d064b6.jpg,complex
cde12b82c8799cc7.jpg,healthy
d86ac244e1bafb68.jpg,complex
84a15c97cc9cff48.jpg,healthy
ad9ae5ef40ca6845.jpg,scab
db8980f6b57a6a0a.jpg,frog_eye_leaf_spot
d096b3919d919da3.jpg,scab
8ce77048e12f3dd4.jpg,healthy
b124c91bec5b5f14.jpg,healthy
d2d16d24920fb8fc.jpg,frog_eye_leaf_spot
e9b621ca16ad3d54.jpg,healthy
00augmented_ccb8ddd19023f706.jpg,rust
e1fb9008d3c0cbeb.jpg,complex
a029a1f8cd99d79a.jpg,rust
86ac87c4d64e30ef.jpg,scab
d44d6cb8a78b5272.jpg,frog_eye_leaf_spot
00augmented_baa889ec267a5e1c.jpg,complex
f0d9c2ecd6e341c2.jpg,frog_eye_leaf_spot
a5f6d234ca05d98d.jpg,scab
c0f43e84e55ea768.jpg,scab
a368d1a44fda36d2.jpg,complex
b28352ee9658ab3c.jpg,frog_eye_leaf_spot
9d955aa2a555a8e9.jpg,complex
ffb16bd282f11520.jpg,healthy
a96b827e5ee4a425.jpg,scab
b6cc96d24a4b0dad.jpg,healthy
c26d3b0fa9dad40a.jpg,scab
ece68eb9709b2382.jpg,complex
00augmented_ac1b94bc881287ff.jpg,complex
c8cd3cd8c26b971a.jpg,complex
bc1c17bd40136fb8.jpg,scab
00augmented_cd8cc63ce5d42783.jpg,complex
c28d575fb12121be.jpg,scab
85746b8835eb4ad9.jpg,rust
e76ad6e5951d3081.jpg,frog_eye_leaf_spot
8f43b03727b9c6a2.jpg,scab
00augmented_a3ec12d7ca2a07b5.jpg,complex
00augmented_aba097c8e5ccd9c4.jpg,complex
b6eec297809a6369.jpg,healthy
00augmented_e9c18f9eb8516d05.jpg,complex
95da90ea51b5da15.jpg,scab
a83e56d51eda604d.jpg,complex
dce30c8306defe0c.jpg,scab
a7c9981fcfb090cc.jpg,healthy
f0f85bd3017d052d.jpg,scab
be4153d6554d9135.jpg,healthy
fcd5c081c48fbde0.jpg,rust
ab5ea551945663a5.jpg,scab
b7d46cc1bd284b13.jpg,rust
b18f389f9f80d81a.jpg,frog_eye_leaf_spot
db5b009bd9f11bc0.jpg,scab
bd2bd4f142d222cb.jpg,healthy
a590d258c57d4fb8.jpg,frog_eye_leaf_spot
ac7284da2f78f113.jpg,frog_eye_leaf_spot
d629b88478f0e1d7.jpg,frog_eye_leaf_spot
f486c7f4c0ad0e6a.jpg,scab
00augmented_ae949c54c55b3d23.jpg,complex
a55235c3d735a7c0.jpg,healthy
e8d37af02746168d.jpg,rust
00augmented_aacb911bc8e86ea5.jpg,complex
00augmented_eee49682c93eb138.jpg,complex
a0059f36ad36b4ec.jpg,frog_eye_leaf_spot
80a874f5fb9295d8.jpg,scab
ddff4bc0a5a45818.jpg,frog_eye_leaf_spot
deea3c5160586557.jpg,rust
bd9179e1a19f10b1.jpg,scab
00augmented_c8c265728b956f95.jpg,rust
903c9f94cc961bcb.jpg,scab
a59cd268c9e14fc3.jpg,scab
f19fc7c782910d1a.jpg,healthy
ad0eda613e86399a.jpg,complex
f1bdb5a000612dfb.jpg,frog_eye_leaf_spot
f1bd1991c118fc47.jpg,rust
95bc6790bdc2308f.jpg,scab
f4fa861991093bec.jpg,complex
bd813ed613f0c929.jpg,healthy
fddcd0695202b317.jpg,frog_eye_leaf_spot
bdb485fa17c87244.jpg,frog_eye_leaf_spot
b1c797ef10acd190.jpg,rust
9df1c0f6f7820307.jpg,scab
922b31bfa10e9b5c.jpg,healthy
